,date,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,ticker
186,1970-01-01 00:00:00.000000024,2019-03-31,USD,20327000000,36339000000,16012000000,16012000000,6608000000,2088000000.0,6029000000.0,13719000000,,487000000.0,1417000000.0,35000000.0,,1538000000.0,,2613000000.0,8146000000,1489000000,,6657000000.0,,8181000000,10794000000.0,6657000000,GOOGL
187,1970-01-01 00:00:00.000000025,2018-12-31,USD,21358000000,39276000000,17918000000,17918000000,8203000000,2021000000.0,6034000000.0,13155000000,,,,29000000.0,,1869000000.0,,2580000000.0,10072000000,1124000000,,8948000000.0,,10101000000,12681000000.0,8948000000,GOOGL
188,1970-01-01 00:00:00.000000026,2018-09-30,USD,19459000000,33740000000,14281000000,14281000000,8625000000,1753000000.0,5232000000.0,10834000000,,,,28000000.0,,1773000000.0,,2355000000.0,10083000000,891000000,,9192000000.0,,10111000000,12466000000.0,9192000000,GOOGL
189,1970-01-01 00:00:00.000000027,2018-06-30,USD,18774000000,32657000000,13883000000,13883000000,3045000000,1764000000.0,5114000000.0,15729000000,,,,27000000.0,,1408000000.0,,2114000000.0,4215000000,1020000000,,3195000000.0,,4242000000,6356000000.0,3195000000,GOOGL
190,1970-01-01 00:00:00.000000028,2018-03-31,USD,17679000000,31146000000,13467000000,13467000000,7633000000,1403000000.0,5039000000.0,10046000000,,,,30000000.0,,3542000000.0,,1986000000.0,10543000000,1142000000,,9401000000.0,,10573000000,12559000000.0,9401000000,GOOGL
191,1970-01-01 00:00:00.000000029,2017-12-31,USD,18056000000,32323000000,14267000000,14267000000,7664000000,1776000000.0,4306000000.0,10392000000,,,,36000000.0,,354000000.0,,2026000000.0,8018000000,11038000000,,-3020000000.0,,8054000000,10080000000.0,-3020000000,GOOGL
192,1970-01-01 00:00:00.000000030,2017-09-30,USD,16624000000,27772000000,11148000000,11148000000,7782000000,1595000000.0,4205000000.0,8842000000,,,,27000000.0,,197000000.0,,1761000000.0,7979000000,1247000000,,6732000000.0,,8006000000,9767000000.0,6732000000,GOOGL
193,1970-01-01 00:00:00.000000031,2017-06-30,USD,15637000000,26010000000,10373000000,10373000000,4132000000,1700000000.0,4172000000.0,11505000000,,,,21000000.0,,245000000.0,,1625000000.0,4377000000,853000000,,3524000000.0,,4398000000,6023000000.0,3524000000,GOOGL
194,1970-01-01 00:00:00.000000032,2017-03-31,USD,14955000000,24750000000,9795000000,9795000000,6568000000,1801000000.0,3942000000.0,8387000000,,,,25000000.0,,251000000.0,,1503000000.0,6819000000,1393000000,,5426000000.0,,6844000000,8347000000.0,5426000000,GOOGL
195,1970-01-01 00:00:00.000000033,2016-12-31,USD,15403000000,26064000000,10661000000,10661000000,6639000000,2024000000.0,3622000000.0,8764000000,,,,33000000.0,,218000000.0,,1687000000.0,6857000000,1524000000,,5333000000.0,,6890000000,8577000000.0,5333000000,GOOGL
196,1970-01-01 00:00:00.000000034,2016-09-30,USD,13752000000,22451000000,8699000000,8699000000,5767000000,1824000000.0,3596000000.0,7985000000,,,,29000000.0,,278000000.0,,1596000000.0,6045000000,984000000,,5061000000.0,,6074000000,7670000000.0,5061000000,GOOGL
197,1970-01-01 00:00:00.000000035,2016-06-30,USD,13370000000,21500000000,8130000000,8130000000,5968000000,1624000000.0,3363000000.0,7402000000,,,,32000000.0,,151000000.0,,1490000000.0,6119000000,1242000000,,4877000000.0,,6151000000,7641000000.0,4877000000,GOOGL
198,1970-01-01 00:00:00.000000036,2016-03-31,USD,12609000000,20257000000,7648000000,7648000000,5342000000,1513000000.0,3367000000.0,7267000000,,,,30000000.0,,-213000000.0,,1371000000.0,5129000000,922000000,,4207000000.0,,5159000000,6530000000.0,4207000000,GOOGL
199,1970-01-01 00:00:00.000000037,2015-12-31,USD,13141000000,21329000000,8188000000,8188000000,5380000000,1572000000.0,3510000000.0,7761000000,,,,26000000.0,,,,1404000000.0,5200000000,277000000,,16348000000.0,,5226000000,6630000000.0,4923000000,GOOGL
200,1970-01-01 00:00:00.000000038,2015-09-30,USD,11638000000,18675000000,7037000000,7037000000,4708000000,1477000000.0,3230000000.0,6930000000,,,,26000000.0,,183000000.0,,1248000000.0,4891000000,912000000,,3979000000.0,,4917000000,6165000000.0,3979000000,GOOGL
201,1970-01-01 00:00:00.000000039,2015-06-30,USD,11144000000,17727000000,6583000000,6583000000,4825000000,1450000000.0,2789000000.0,6319000000,,,,26000000.0,,,,1234000000.0,4956000000,1025000000,,0.0,,4982000000,6216000000.0,3931000000,GOOGL
202,1970-01-01 00:00:00.000000040,2015-03-31,USD,10902000000,17258000000,6356000000,6356000000,4447000000,1637000000.0,2753000000.0,6455000000,,,,26000000.0,,,,1177000000.0,4604000000,1089000000,,0.0,,4630000000,5807000000.0,3515000000,GOOGL
203,1970-01-01 00:00:00.000000041,2014-12-31,USD,11182000000,18103000000,6921000000,6921000000,4399000000,1593000000.0,2813000000.0,6783000000,,,,25000000.0,,,,1267000000.0,4527000000,737000000,,13620000000.0,,4552000000,5819000000.0,4757000000,GOOGL
204,1970-01-01 00:00:00.000000042,2014-09-30,USD,9828000000,16523000000,6695000000,6695000000,3724000000,1365000000.0,2655000000.0,6104000000,,,,25000000.0,,,,1547000000.0,3857000000,933000000,,0.0,,3882000000,5429000000.0,2739000000,GOOGL
205,1970-01-01 00:00:00.000000043,2014-06-30,USD,9841000000,15955000000,6114000000,6114000000,4258000000,1404000000.0,2238000000.0,5583000000,,,,27000000.0,,,,1079000000.0,4403000000,984000000,,0.0,,4430000000,5509000000.0,3351000000,GOOGL
206,1970-01-01 00:00:00.000000044,2014-03-31,USD,9459000000,15420000000,5961000000,5961000000,4115000000,1489000000.0,2126000000.0,5344000000,,,,24000000.0,,,,1086000000.0,4472000000,822000000,,0.0,,4496000000,5582000000.0,3452000000,GOOGL
207,1970-01-01 00:00:00.000000045,2013-12-31,USD,9420000000,16858000000,7438000000,7438000000,3922000000,1261000000.0,2111000000.0,5498000000,,,,21000000.0,,,,1036000000.0,4047000000,666000000,,0.0,,4068000000,5104000000.0,3376000000,GOOGL
208,1970-01-01 00:00:00.000000046,2013-09-30,USD,8345000000,13754000000,5409000000,5409000000,3761000000,1135000000.0,1821000000.0,4584000000,,,,19000000.0,,,,974000000.0,3775000000,612000000,,0.0,,3794000000,4768000000.0,2970000000,GOOGL
209,1970-01-01 00:00:00.000000047,2013-06-30,USD,7912000000,13107000000,5195000000,5195000000,3465000000,1098000000.0,1766000000.0,4447000000,,,,19000000.0,,,,1030000000.0,3701000000,927000000,,0.0,,3720000000,4750000000.0,3228000000,GOOGL
210,1970-01-01 00:00:00.000000048,2013-03-31,USD,7815000000,12951000000,5136000000,5136000000,3748000000,1015000000.0,1617000000.0,4067000000,,,,21000000.0,,,,899000000.0,3882000000,354000000,,0.0,,3903000000,4802000000.0,3346000000,GOOGL
211,1970-01-01 00:00:00.000000049,2012-12-31,USD,7937000000,13215000000,5278000000,5278000000,3432000000,1066000000.0,1758000000.0,4505000000,,,,21000000.0,,,,953000000.0,3585000000,648000000,,0.0,,3606000000,4559000000.0,2886000000,GOOGL
212,1970-01-01 00:00:00.000000050,2012-09-30,USD,7349000000,13304000000,5955000000,5955000000,2740000000,1020000000.0,1879000000.0,4609000000,,,,21000000.0,,,,828000000.0,2805000000,647000000,,0.0,,2826000000,3654000000.0,2176000000,GOOGL
213,1970-01-01 00:00:00.000000051,2012-06-30,USD,7130000000,11807000000,4677000000,4677000000,3237000000,942000000.0,1538000000.0,3893000000,,,,22000000.0,,,,670000000.0,3490000000,657000000,,0.0,,3512000000,4182000000.0,2785000000,GOOGL
214,1970-01-01 00:00:00.000000052,2012-03-31,USD,6856000000,10645000000,3789000000,3789000000,3389000000,757000000.0,1441000000.0,3467000000,,,,20000000.0,,,,511000000.0,3545000000,655000000,,0.0,,3565000000,4076000000.0,2890000000,GOOGL
215,1970-01-01 00:00:00.000000053,2011-12-31,USD,6880000000,10583000000,3703000000,3703000000,3507000000,805000000.0,1301000000.0,3373000000,,,,20000000.0,,,,503000000.0,3489000000,785000000,,0.0,,3509000000,4012000000.0,2704000000,GOOGL
216,1970-01-01 00:00:00.000000054,2011-09-30,USD,6342000000,9720000000,3378000000,3378000000,3058000000,676000000.0,1404000000.0,3284000000,,,,21000000.0,,,,492000000.0,3360000000,631000000,,0.0,,3381000000,3873000000.0,2729000000,GOOGL
217,1970-01-01 00:00:00.000000055,2011-06-30,USD,5854000000,9026000000,3172000000,3172000000,2881000000,648000000.0,1234000000.0,2973000000,,,,13000000.0,,,,455000000.0,3085000000,580000000,,0.0,,3098000000,3553000000.0,2505000000,GOOGL
218,1970-01-01 00:00:00.000000056,2011-03-31,USD,5639000000,8575000000,2936000000,2936000000,2296000000,591000000.0,1226000000.0,3343000000,,,,4000000.0,,,,401000000.0,2392000000,594000000,,0.0,,2396000000,2797000000.0,1798000000,GOOGL
219,1970-01-01 00:00:00.000000057,2010-12-31,USD,5494000000,8440000000,2946000000,2946000000,2982000000,559000000.0,1051000000.0,2512000000,,,,176000000.0,,,,381000000.0,3142000000,599000000,,0.0,,2982000000,3363000000.0,2543000000,GOOGL
220,1970-01-01 00:00:00.000000058,2010-09-30,USD,4734000000,7286000000,2552000000,2552000000,2547000000,532000000.0,994000000.0,2187000000,,,,172000000.0,,,,342000000.0,2714000000,547000000,,0.0,,2714000000,3056000000.0,2167000000,GOOGL
221,1970-01-01 00:00:00.000000059,2010-06-30,USD,4353000000,6820000000,2467000000,2467000000,2365000000,461000000.0,898000000.0,1988000000,,,,136000000.0,,,,342000000.0,2434000000,594000000,,0.0,,2365000000,2707000000.0,1840000000,GOOGL
222,1970-01-01 00:00:00.000000060,2010-03-31,USD,4323000000,6775000000,2452000000,2452000000,2488000000,410000000.0,818000000.0,1835000000,,,,95000000.0,,,,331000000.0,2506000000,551000000,,0.0,,2488000000,2819000000.0,1955000000,GOOGL
223,1970-01-01 00:00:00.000000061,2009-12-31,USD,4265463000,6673863000,2408400000,2408400000,2480983000,465059000.0,736234000.0,1784480000,,,,66862000.0,,,,365506000.0,2568671000,594571000,,0.0,,2481021000,2846527000.0,1974100000,GOOGL
224,1970-01-01 00:00:00.000000062,2009-09-30,USD,3719000000,5945000000,2226000000,2226000000,2074000000,389000000.0,758000000.0,1645000000,,,,46702000.0,,,,379000000.0,2067000000,428000000,,0.0,,2074000000,2453000000.0,1639000000,GOOGL
225,1970-01-01 00:00:00.000000063,2009-06-30,USD,3415000000,5523000000,2108000000,2108000000,1874000000,364000000.0,708000000.0,1541000000,,,,50017000.0,,,,377000000.0,1856000000,371000000,,0.0,,1874000000,2251000000.0,1485000000,GOOGL
226,1970-01-01 00:00:00.000000064,2009-03-31,USD,3407000000,5509000000,2102000000,2102000000,1884000000,447000000.0,642000000.0,1523000000,,,,66092000.0,,,,403000000.0,1890000000,467000000,,0.0,,1884000000,2287000000.0,1423000000,GOOGL
227,1970-01-01 00:00:00.000000065,2008-12-31,USD,3510945000,5700950000,2190005000,2190005000,1860205000,411361000.0,733341000.0,1650740000,,,,88447000.0,,,,385510000.0,835347000,452905000,,0.0,,1860251000,2245761000.0,382442000,GOOGL
228,1970-01-01 00:00:00.000000066,2008-09-30,USD,3368010000,5541400000,2173390000,2173390000,1647565000,507064000.0,704571000.0,1720445000,,,,90996000.0,,,,386246000.0,1668782000,378844000,,0.0,,1647574000,2033820000.0,1289938000,GOOGL
229,1970-01-01 00:00:00.000000067,2008-06-30,USD,3219625000,5367200000,2147575000,2147575000,1577965000,474910000.0,682210000.0,1641660000,,,,88086000.0,,,,391607000.0,1635888000,388497000,,0.0,,1577953000,1969560000.0,1247391000,GOOGL
230,1970-01-01 00:00:00.000000068,2008-03-31,USD,3075464000,5186000000,2110536000,2110536000,1546235000,409305000.0,673069000.0,1529229000,,,,387000.0,,,,336524000.0,1713578000,406492000,,0.0,,1546192000,1882716000.0,1307086000,GOOGL
231,1970-01-01 00:00:00.000000069,2007-12-31,USD,2870862000,4826686000,1955824000,1955824000,1440734000,377048000.0,630783000.0,1430128000,,,,171000.0,,,,289936000.0,1608027000,401578000,,0.0,,1608198000,1898134000.0,1206449000,GOOGL
232,1970-01-01 00:00:00.000000070,2007-09-30,USD,2568821000,4231400000,1662579000,1662579000,1317842000,321398000.0,548712000.0,1250979000,,,,446000.0,,,,249375000.0,1472270000,402281000,,0.0,,1317891000,1567266000.0,1069989000,GOOGL
233,1970-01-01 00:00:00.000000071,2007-06-30,USD,2311745000,3872000000,1560255000,1560255000,1104615000,319405000.0,532106000.0,1207130000,,,,244000.0,,,,223355000.0,1241745000,316625000,,0.0,,1104630000,1327985000.0,925120000,GOOGL
234,1970-01-01 00:00:00.000000072,2007-03-31,USD,2193574000,3664000000,1470426000,1470426000,1221209000,261400000.0,408384000.0,972365000,,,,342000.0,,,,204992000.0,1351937000,349775000,,0.0,,1352279000,1557271000.0,1002162000,GOOGL
235,1970-01-01 00:00:00.000000073,2006-12-31,USD,1922350000,3205498000,1283148000,1283148000,1060594000,475000000.0,386806000.0,861756000,,,,122000000.0,,,,189250000.0,1184734000,154017000,,0.0,,723484000,912734000.0,1030717000,GOOGL
236,1970-01-01 00:00:00.000000074,2006-09-30,USD,1640972000,2689700000,1048728000,1048728000,931331000,190010000.0,312632000.0,709641000,,,,21000.0,,,,145310000.0,1039511000,306150000,,0.0,,1039532000,1184842000.0,733361000,GOOGL
237,1970-01-01 00:00:00.000000075,2006-06-30,USD,1466968000,2456000000,989032000,989032000,815372000,172638000.0,282552000.0,651596000,,,,177000.0,,,,126221000.0,976177000,255100000,,0.0,,976354000,1102575000.0,721077000,GOOGL
238,1970-01-01 00:00:00.000000076,2006-03-31,USD,1349681000,2253800000,904119000,904119000,742699000,169395000.0,246599000.0,606982000,,,,8000.0,,,,111158000.0,810618000,218327000,,0.0,,810626000,921784000.0,592291000,GOOGL
239,1970-01-01 00:00:00.000000077,2005-12-31,USD,1143711000,1919092000,775381000,775381000,569639000,293000000.0,157072000.0,574072000,,,,68000000.0,,,,94725000.0,639833000,267625000,,0.0,,569639000,664364000.0,372208000,GOOGL
240,1970-01-01 00:00:00.000000078,2005-09-30,USD,923302000,1578456000,655154000,655154000,529171000,104851000.0,177793000.0,394131000,,,,388000.0,,,,75965000.0,549968000,168786000,,0.0,,550356000,626321000.0,381182000,GOOGL
241,1970-01-01 00:00:00.000000079,2005-06-30,USD,787400000,1384495000,597095000,597095000,475698000,188000000.0,95772000.0,311702000,,,,16000000.0,,,,66929000.0,495420000,152606000,,0.0,,475698000,542627000.0,342814000,GOOGL
242,1970-01-01 00:00:00.000000080,2005-03-31,USD,709735000,1256516000,546781000,546781000,442770000,158000000.0,108711000.0,266965000,,,,12000000.0,,,,56193000.0,456456000,87263000,,0.0,,442770000,498963000.0,369193000,GOOGL
243,1970-01-01 00:00:00.000000000,2025-03-31,USD,53873000000,90234000000,36361000000,36361000000,30606000000,3539000000.0,13556000000.0,23267000000,,967000000.0,1001000000.0,34000000.0,,,,4487000000.0,41789000000,7249000000,,34540000000.0,,41823000000,46310000000.0,34540000000,GOOG
244,1970-01-01 00:00:00.000000001,2024-12-31,USD,55856000000,96469000000,40613000000,40613000000,30972000000,4405000000.0,13116000000.0,24884000000,,1035000000.0,1088000000.0,53000000.0,,,,4205000000.0,32243000000,5707000000,,26536000000.0,,32296000000,36501000000.0,26536000000,GOOG
245,1970-01-01 00:00:00.000000002,2024-09-30,USD,51794000000,88268000000,36474000000,36474000000,28521000000,3599000000.0,12447000000.0,23273000000,,1189000000.0,1243000000.0,54000000.0,,,,3985000000.0,31706000000,5405000000,,26301000000.0,,31760000000,35745000000.0,26301000000,GOOG
246,1970-01-01 00:00:00.000000003,2024-06-30,USD,49235000000,84742000000,35507000000,35507000000,27425000000,3158000000.0,11860000000.0,21810000000,,1023000000.0,1090000000.0,67000000.0,,,,3708000000.0,27551000000,3932000000,,23619000000.0,,27618000000,31326000000.0,23619000000,GOOG
247,1970-01-01 00:00:00.000000004,2024-03-31,USD,47063000000,80539000000,33712000000,33712000000,25472000000,3026000000.0,11315000000.0,21355000000,,967000000.0,1061000000.0,94000000.0,,,,3413000000.0,28315000000,4653000000,,23662000000.0,,25472000000,28885000000.0,23662000000,GOOG
248,1970-01-01 00:00:00.000000005,2023-12-31,USD,48735000000,86310000000,37575000000,37575000000,23697000000,5206000000.0,12113000000.0,25038000000,,1041000000.0,1110000000.0,69000000.0,,,,1563000000.0,24412000000,3725000000,,20687000000.0,,23697000000,25260000000.0,20687000000,GOOG
249,1970-01-01 00:00:00.000000006,2023-09-30,USD,43464000000,76693000000,33229000000,33229000000,21343000000,3979000000.0,11258000000.0,22121000000,,950000000.0,1066000000.0,116000000.0,,,,3800000000.0,21197000000,1508000000,,19689000000.0,,21343000000,25143000000.0,19689000000,GOOG
250,1970-01-01 00:00:00.000000007,2023-06-30,USD,42688000000,74604000000,31916000000,31916000000,21838000000,3481000000.0,10588000000.0,20850000000,,849000000.0,892000000.0,43000000.0,,65000000.0,,2824000000.0,21903000000,3535000000,,18368000000.0,,21946000000,24770000000.0,18368000000,GOOG
251,1970-01-01 00:00:00.000000008,2023-03-31,USD,39175000000,69787000000,30612000000,30612000000,17415000000,3759000000.0,11468000000.0,21760000000,,717000000.0,797000000.0,80000000.0,,790000000.0,,2635000000.0,18205000000,3154000000,,15051000000.0,,18285000000,20920000000.0,15051000000,GOOG
252,1970-01-01 00:00:00.000000009,2022-12-31,USD,40706000000,76048000000,35342000000,35342000000,18160000000,5096000000.0,10267000000.0,22546000000,,569000000.0,659000000.0,90000000.0,,-1013000000.0,,4201000000.0,17147000000,3523000000,,13624000000.0,,17237000000,21438000000.0,13624000000,GOOG
253,1970-01-01 00:00:00.000000010,2022-09-30,USD,37934000000,69092000000,31158000000,31158000000,17135000000,3597000000.0,10273000000.0,20799000000,,514000000.0,615000000.0,101000000.0,,-902000000.0,,4046000000.0,16233000000,2323000000,,13910000000.0,,16334000000,20380000000.0,13910000000,GOOG
254,1970-01-01 00:00:00.000000011,2022-06-30,USD,39581000000,69685000000,30104000000,30104000000,19453000000,3657000000.0,9841000000.0,20128000000,,403000000.0,486000000.0,83000000.0,,-439000000.0,,3899000000.0,19014000000,3012000000,,16002000000.0,,19097000000,22996000000.0,16002000000,GOOG
255,1970-01-01 00:00:00.000000012,2022-03-31,USD,38412000000,68011000000,29599000000,29599000000,20094000000,3374000000.0,9119000000.0,18318000000,,331000000.0,414000000.0,83000000.0,,-1160000000.0,,3782000000.0,18934000000,2498000000,,16436000000.0,,19017000000,22799000000.0,16436000000,GOOG
256,1970-01-01 00:00:00.000000013,2021-12-31,USD,42337000000,75325000000,32988000000,32988000000,21885000000,4140000000.0,8708000000.0,20452000000,,261000000.0,378000000.0,117000000.0,,2517000000.0,,3439000000.0,24402000000,3760000000,,20642000000.0,,24519000000,27958000000.0,20642000000,GOOG
257,1970-01-01 00:00:00.000000014,2021-09-30,USD,37497000000,65118000000,27621000000,27621000000,21031000000,3256000000.0,7694000000.0,16466000000,,310000000.0,387000000.0,77000000.0,,2033000000.0,,3304000000.0,23064000000,4128000000,,18936000000.0,,23141000000,26445000000.0,18936000000,GOOG
258,1970-01-01 00:00:00.000000015,2021-06-30,USD,35653000000,61880000000,26227000000,26227000000,19361000000,3341000000.0,7675000000.0,16292000000,,313000000.0,389000000.0,76000000.0,,2624000000.0,,2945000000.0,21985000000,3460000000,,18525000000.0,,22061000000,25006000000.0,18525000000,GOOG
259,1970-01-01 00:00:00.000000016,2021-03-31,USD,31211000000,55314000000,24103000000,24103000000,16437000000,2773000000.0,7485000000.0,14774000000,,269000000.0,345000000.0,76000000.0,,4846000000.0,,2753000000.0,21283000000,3353000000,,17930000000.0,,21359000000,24112000000.0,17930000000,GOOG
260,1970-01-01 00:00:00.000000017,2020-12-31,USD,30818000000,56898000000,26080000000,26080000000,15651000000,2831000000.0,7022000000.0,15167000000,,333000000.0,386000000.0,53000000.0,,3038000000.0,,3725000000.0,18689000000,3462000000,,15227000000.0,,18742000000,22467000000.0,15227000000,GOOG
261,1970-01-01 00:00:00.000000018,2020-09-30,USD,25056000000,46173000000,21117000000,21117000000,11213000000,2756000000.0,6856000000.0,13843000000,,412000000.0,460000000.0,48000000.0,,2146000000.0,,3478000000.0,13359000000,2112000000,,11247000000.0,,13407000000,16885000000.0,11247000000,GOOG
262,1970-01-01 00:00:00.000000019,2020-06-30,USD,19744000000,38297000000,18553000000,18553000000,6383000000,2585000000.0,6875000000.0,13361000000,,420000000.0,433000000.0,13000000.0,,1894000000.0,,3386000000.0,8277000000,1318000000,,6959000000.0,,8290000000,11676000000.0,6959000000,GOOG
263,1970-01-01 00:00:00.000000020,2020-03-31,USD,22177000000,41159000000,18982000000,18982000000,7977000000,2880000000.0,6820000000.0,14200000000,,565000000.0,586000000.0,21000000.0,,-220000000.0,,3108000000.0,7757000000,921000000,,6836000000.0,,7778000000,10886000000.0,6836000000,GOOG
264,1970-01-01 00:00:00.000000021,2019-12-31,USD,25055000000,46075000000,21020000000,21020000000,9266000000,2829000000.0,7222000000.0,15789000000,,604000000.0,621000000.0,17000000.0,,1438000000.0,,3413000000.0,10704000000,33000000,,10671000000.0,,10721000000,14134000000.0,10671000000,GOOG
265,1970-01-01 00:00:00.000000022,2019-09-30,USD,22931000000,40499000000,17568000000,17568000000,9177000000,2591000000.0,6554000000.0,13754000000,,608000000.0,631000000.0,23000000.0,,-549000000.0,,2920000000.0,8628000000,1560000000,,7068000000.0,,8651000000,11571000000.0,7068000000,GOOG
266,1970-01-01 00:00:00.000000023,2019-06-30,USD,21648000000,38944000000,17296000000,17296000000,9180000000,2043000000.0,6213000000.0,12468000000,,628000000.0,653000000.0,25000000.0,,2967000000.0,,2835000000.0,12147000000,2200000000,,9947000000.0,,12172000000,15007000000.0,9947000000,GOOG
267,1970-01-01 00:00:00.000000024,2019-03-31,USD,20327000000,36339000000,16012000000,16012000000,6608000000,2088000000.0,6029000000.0,13719000000,,487000000.0,1417000000.0,35000000.0,,1538000000.0,,2613000000.0,8146000000,1489000000,,6657000000.0,,8181000000,10794000000.0,6657000000,GOOG
268,1970-01-01 00:00:00.000000025,2018-12-31,USD,21358000000,39276000000,17918000000,17918000000,8203000000,2021000000.0,6034000000.0,13155000000,,,,29000000.0,,1869000000.0,,2580000000.0,10072000000,1124000000,,8948000000.0,,10101000000,12681000000.0,8948000000,GOOG
269,1970-01-01 00:00:00.000000026,2018-09-30,USD,19459000000,33740000000,14281000000,14281000000,8625000000,1753000000.0,5232000000.0,10834000000,,,,28000000.0,,1773000000.0,,2355000000.0,10083000000,891000000,,9192000000.0,,10111000000,12466000000.0,9192000000,GOOG
270,1970-01-01 00:00:00.000000027,2018-06-30,USD,18774000000,32657000000,13883000000,13883000000,3045000000,1764000000.0,5114000000.0,15729000000,,,,27000000.0,,1408000000.0,,2114000000.0,4215000000,1020000000,,3195000000.0,,4242000000,6356000000.0,3195000000,GOOG
271,1970-01-01 00:00:00.000000028,2018-03-31,USD,17679000000,31146000000,13467000000,13467000000,7633000000,1403000000.0,5039000000.0,10046000000,,,,30000000.0,,3542000000.0,,1986000000.0,10543000000,1142000000,,9401000000.0,,10573000000,12559000000.0,9401000000,GOOG
272,1970-01-01 00:00:00.000000029,2017-12-31,USD,18056000000,32323000000,14267000000,14267000000,7664000000,1776000000.0,4306000000.0,10392000000,,,,36000000.0,,354000000.0,,2026000000.0,8018000000,11038000000,,-3020000000.0,,8054000000,10080000000.0,-3020000000,GOOG
273,1970-01-01 00:00:00.000000030,2017-09-30,USD,16624000000,27772000000,11148000000,11148000000,7782000000,1595000000.0,4205000000.0,8842000000,,,,27000000.0,,197000000.0,,1761000000.0,7979000000,1247000000,,6732000000.0,,8006000000,9767000000.0,6732000000,GOOG
274,1970-01-01 00:00:00.000000031,2017-06-30,USD,15637000000,26010000000,10373000000,10373000000,4132000000,1700000000.0,4172000000.0,11505000000,,,,21000000.0,,245000000.0,,1625000000.0,4377000000,853000000,,3524000000.0,,4398000000,6023000000.0,3524000000,GOOG
275,1970-01-01 00:00:00.000000032,2017-03-31,USD,14955000000,24750000000,9795000000,9795000000,6568000000,1801000000.0,3942000000.0,8387000000,,,,25000000.0,,251000000.0,,1503000000.0,6819000000,1393000000,,5426000000.0,,6844000000,8347000000.0,5426000000,GOOG
276,1970-01-01 00:00:00.000000033,2016-12-31,USD,15403000000,26064000000,10661000000,10661000000,6639000000,2024000000.0,3622000000.0,8764000000,,,,33000000.0,,218000000.0,,1687000000.0,6857000000,1524000000,,5333000000.0,,6890000000,8577000000.0,5333000000,GOOG
277,1970-01-01 00:00:00.000000034,2016-09-30,USD,13752000000,22451000000,8699000000,8699000000,5767000000,1824000000.0,3596000000.0,7985000000,,,,29000000.0,,278000000.0,,1596000000.0,6045000000,984000000,,5061000000.0,,6074000000,7670000000.0,5061000000,GOOG
278,1970-01-01 00:00:00.000000035,2016-06-30,USD,13370000000,21500000000,8130000000,8130000000,5968000000,1624000000.0,3363000000.0,7402000000,,,,32000000.0,,151000000.0,,1490000000.0,6119000000,1242000000,,4877000000.0,,6151000000,7641000000.0,4877000000,GOOG
279,1970-01-01 00:00:00.000000036,2016-03-31,USD,12609000000,20257000000,7648000000,7648000000,5342000000,1513000000.0,3367000000.0,7267000000,,,,30000000.0,,-213000000.0,,1371000000.0,5129000000,922000000,,4207000000.0,,5159000000,6530000000.0,4207000000,GOOG
280,1970-01-01 00:00:00.000000037,2015-12-31,USD,13141000000,21329000000,8188000000,8188000000,5380000000,1572000000.0,3510000000.0,7761000000,,,,26000000.0,,,,1404000000.0,5200000000,277000000,,,,5226000000,6630000000.0,4923000000,GOOG
281,1970-01-01 00:00:00.000000038,2015-09-30,USD,11638000000,18675000000,7037000000,7037000000,4708000000,1477000000.0,3230000000.0,6930000000,,,,26000000.0,,183000000.0,,1248000000.0,4891000000,912000000,,3979000000.0,,4917000000,6165000000.0,3979000000,GOOG
282,1970-01-01 00:00:00.000000039,2015-06-30,USD,11144000000,17727000000,6583000000,6583000000,4825000000,1450000000.0,2789000000.0,6319000000,,,,26000000.0,,,,1234000000.0,4956000000,1025000000,,,,4982000000,6216000000.0,3931000000,GOOG
283,1970-01-01 00:00:00.000000040,2015-03-31,USD,10902000000,17258000000,6356000000,6356000000,4447000000,1637000000.0,2753000000.0,6455000000,,,,26000000.0,,,,1177000000.0,4604000000,1089000000,,,,4630000000,5807000000.0,3515000000,GOOG
284,1970-01-01 00:00:00.000000041,2014-12-31,USD,11182000000,18103000000,6921000000,6921000000,4399000000,1593000000.0,2813000000.0,6783000000,,,,25000000.0,,,,1267000000.0,4527000000,737000000,,,,4552000000,5819000000.0,4757000000,GOOG
285,1970-01-01 00:00:00.000000042,2014-09-30,USD,9828000000,16523000000,6695000000,6695000000,3724000000,1365000000.0,2655000000.0,6104000000,,,,25000000.0,,,,1547000000.0,3857000000,933000000,,,,3882000000,5429000000.0,2739000000,GOOG
286,1970-01-01 00:00:00.000000043,2014-06-30,USD,9841000000,15955000000,6114000000,6114000000,4258000000,1404000000.0,2238000000.0,5583000000,,,,27000000.0,,,,1079000000.0,4403000000,984000000,,,,4430000000,5509000000.0,3351000000,GOOG
